old_circuit_id,new_circuit_id,tipo,status,final_status,modem,plan,mac_address,city,latitude,longitude,state,terminal_id,created_at,terminated_at,new_tipo,GBytes_in,GBytes_out,GBytes_total,last_use,days_since_use,use_cat,provedor
TOSI000339,TOSF000025,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB8AA8C,Tocantínia,-9.56449031829834,-48.37739944458008,TO,FTB-024680,2022-10-04,2027-10-04,Povos Originários,347.0313348295167,28.43108501471579,375.4624198442325,2024-10-19,12,Offline,SES
TOSI000338,TOSF000024,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC981828,Tocantínia,-9.56449031829834,-48.37739944458008,TO,FTB-022954,2022-09-01,2027-09-01,Povos Originários,228.08742423262447,13.209658299572766,241.29708253219724,2024-10-22,9,Offline,Viasat
RRSI000622,RRSF000246,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8E6F10,,5.134567737579346,-60.58493041992188,RR,FTB-022836,2022-08-30,2027-08-30,Povos Originários,108.29569701571018,5.879819091409445,114.17551610711962,2024-10-30,1,Online,SES
AMSI002437,AMSF000054,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9ECC68,,1.3622219562530518,-67.95555877685547,AM,FTB-023074,2022-09-07,2027-09-07,Povos Originários,288.8800201686099,41.11421545129269,329.9942356199026,2024-10-26,5,Atenção,Viasat
MASI002847,MASI002847,indigena,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,00A0BC4646DA,Grajaú,-5.818999767303467,-46.13899993896485,MA,FTB-004513,2022-09-26,2027-09-26,Povos Originários,0.0,0.0,0.0,2024-10-27,4,Atenção,SES
PASI003282,PASI003282,indigena,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Bom Jesus do Tocantins,-5.051459789276123,-48.60940170288086,PA,FTB-004119,2022-09-21,2027-09-21,Povos Originários,,,,2024-10-28,3,Online,Viasat
AMSI002450,AMSF001143,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB99DC4,São Gabriel da Cachoeira,-0.131912499666214,-67.08983612060547,AM,FTB-023101,2022-09-08,2027-09-08,Povos Originários,396.55667047854513,23.621257866732776,420.1779283452779,2024-10-30,1,Online,Viasat
MASI002700,MASI002700,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC317ECE,Bom Jardim,-3.565459966659546,-45.99438095092773,MA,FTB-024378,2022-09-28,2027-09-28,Povos Originários,,,,2024-10-31,0,Online,SES
MASI002707,MASF000502,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA7D534,,-5.497221946716309,-45.24891662597656,MA,FTB-012419,2022-11-04,2027-11-04,Povos Originários,748.5421614171937,127.83220118749888,876.3743626046926,2024-10-31,0,Online,Viasat
MASI003032,MASF000984,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC63FABC,,-5.500555992126465,-45.5352783203125,MA,FTB-025368,2022-10-21,2027-10-21,Povos Originários,19.77103001344949,2.792403715662658,22.56343372911215,2024-10-24,7,Offline,Viasat
MASI003042,MASI003042,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC4798BE,Jenipapo dos Vieiras,-5.371469974517822,-45.63637924194336,MA,FTB-025257,2022-10-19,2027-10-19,Povos Originários,,,,2024-10-31,0,Online,Viasat
MASI002697,MASF000434,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC3B6D8E,Arame,-4.733459949493408,-45.90837860107422,MA,FTB-025430,2022-10-24,2027-10-24,Povos Originários,5.476176738739014e-07,0.0,5.476176738739014e-07,2024-10-22,9,Offline,Hughesnet
MASI002704,MASF000964,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC51E70C,,-5.502222061157227,-45.565555572509766,MA,FTB-025306,2022-10-20,2027-10-20,Povos Originários,10.031341584399344,0.5408625397831202,10.572204124182464,2024-10-24,7,Offline,Hughesnet
MASI002708,MASF000965,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC3F3400,Jenipapo dos Vieiras,-5.371469974517822,-45.63637924194336,MA,FTB-025556,2022-10-27,2027-10-27,Povos Originários,,,,2024-10-31,0,Online,Hughesnet
MASI002714,MASF000966,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC629F8C,,-5.375833034515381,-45.636112213134766,MA,FTB-025383,2022-10-22,2027-10-22,Povos Originários,380.3984363619238,25.13243587873876,405.5308722406626,2024-10-24,7,Offline,Viasat
MASI002715,MASF000435,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCBAFE8C,,-4.733333110809326,-45.90833282470703,MA,FTB-025561,2022-10-27,2027-10-27,Povos Originários,502.8004594026133,40.44656130950898,543.2470207121223,2024-10-27,4,Atenção,Viasat
MASI002711,MASI002711,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3291FB,Barra do Corda,-5.506470203399658,-45.24338150024414,MA,FTB-025786,2022-11-06,2027-11-06,Povos Originários,0.0322937313467264,0.0329883666709065,0.0652820980176329,2024-10-20,11,Offline,Hughesnet
MASI002719,MASI002719,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3A20CF,Jenipapo dos Vieiras,-5.371469974517822,-45.63637924194336,MA,FTB-025255,2022-10-19,2027-10-19,Povos Originários,,,,2024-10-31,0,Online,Hughesnet
MASI002721,MASF001981,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA7F4BC,Jenipapo dos Vieiras,-5.505431652069092,-45.55488967895508,Maranhão,FTB-025384,2022-10-22,2027-10-22,Povos Originários,,,,2024-10-27,4,Atenção,SES
MASI002716,MASF000436,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC753180,,-5.255556106567383,-46.315555572509766,MA,FTB-025429,2022-10-24,2027-10-24,Povos Originários,84.4310078760609,4.103840107098222,88.53484798315912,2024-10-25,6,Offline,Viasat
MASI002720,MASF000437,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC339519,Arame,-4.733459949493408,-45.90837860107422,MA,FTB-025203,2022-10-18,2027-10-18,Povos Originários,272.012534186244,24.729938303120434,296.74247248936445,2024-10-30,1,Online,Hughesnet
TOSI000337,TOSF000098,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC63FE7C,,-9.56449031829834,-48.37739944458008,TO,FTB-022893,2022-08-31,2027-08-31,Povos Originários,354.0395971108228,40.58138166181743,394.6209787726402,2024-10-31,0,Online,Hughesnet
MASI002724,MASF000505,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8F8034,,-5.725555896759033,-45.573055267333984,MA,FTB-012200,2022-11-04,2027-11-04,Povos Originários,33.02079907990992,1.927436389029026,34.94823546893895,2024-10-31,0,Online,Viasat
TOSI000342,TOSF000222,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCBAF8CC,Tocantínia,-9.472798347473145,-48.21793365478516,Tocantins,FTB-022892,2022-08-31,2027-08-31,Povos Originários,281.26601773221046,28.366815069690347,309.6328328019008,2024-10-30,1,Online,Viasat
MASI002729,MASF000967,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6F7BC0,,-5.565278053283691,-45.65250778198242,MA,FTB-025492,2022-10-26,2027-10-26,Povos Originários,181.414258136414,14.889835892245172,196.3040940286592,2024-10-30,1,Online,Viasat
MASI002743,MASF000507,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC9E6C74,,-5.406389236450195,-45.17166519165039,MA,FTB-025572,2022-10-27,2027-10-27,Povos Originários,24.61221358831972,2.438677739351988,27.050891327671707,2024-10-27,4,Atenção,Viasat
MASI002747,MASI002747,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC2FD02F,Jenipapo dos Vieiras,-5.371469974517822,-45.63637924194336,MA,FTB-025374,2022-10-21,2027-10-21,Povos Originários,,,,2024-10-27,4,Atenção,SES
MASI002730,MASI002730,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC30EFDC,Barra do Corda,-5.506470203399658,-45.24338150024414,MA,FTB-025813,2022-11-08,2027-11-08,Povos Originários,,,,2024-10-31,0,Online,Viasat
MASI002736,MASF001800,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCBA1938,Jenipapo dos Vieiras,-5.515878200531006,-45.56856918334961,Maranhão,FTB-025386,2022-10-22,2027-10-22,Povos Originários,1.5488383267074823,0.0870850887149572,1.6359234154224396,2024-10-30,1,Online,SES
MASI002738,MASI002738,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC39F847,Arame,-4.733459949493408,-45.90837860107422,MA,FTB-025233,2022-10-18,2027-10-18,Povos Originários,,,,2024-10-28,3,Online,Viasat
MASI002749,MASF000968,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC797658,,-5.30916690826416,-45.7055549621582,MA,FTB-025596,2022-10-27,2027-10-27,Povos Originários,129.21220695599914,10.4594885725528,139.67169552855194,2024-10-31,0,Online,Viasat
MASI002752,MASF000438,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6F2ED0,,-5.024444103240967,-46.093055725097656,MA,FTB-025224,2022-10-18,2027-10-18,Povos Originários,,,,2024-10-31,0,Online,Hughesnet
MASI002754,MASF000508,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC89ADDC,,-5.497921943664551,-45.24148941040039,MA,FTB-025653,2022-10-29,2027-10-29,Povos Originários,405.4577282974497,55.69901655241847,461.1567448498681,2024-10-24,7,Offline,SES
MASI002756,MASF002027,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8E7C4C,Barra do Corda,-5.752190589904785,-45.33892059326172,Maranhão,FTB-025698,2022-11-01,2027-11-01,Povos Originários,1.7020206982269883,0.1691987561061978,1.871219454333186,2024-10-25,6,Offline,Hughesnet
MASI002757,MASF000969,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB9866C,,-5.371388912200928,-45.63639068603516,MA,FTB-025642,2022-10-28,2027-10-28,Povos Originários,563.5879741497338,91.6827985579148,655.2707727076486,2024-10-26,5,Atenção,Hughesnet
MASI002766,MASF000970,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB806CC,,-5.371388912200928,-45.63639068603516,MA,FTB-013653,2022-10-21,2027-10-21,Povos Originários,48.18194432090968,2.689197395928204,50.87114171683788,2024-10-26,5,Atenção,Hughesnet
MASI002769,MASF001919,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Arame,-5.03916597366333,-46.10388946533203,Maranhão,FTB-025174,2022-10-17,2027-10-17,Povos Originários,,,,2024-10-27,4,Atenção,Viasat
MASI002759,MASF002040,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6F3A50,Barra do Corda,-5.683990955352783,-45.28842544555664,Maranhão,FTB-025643,2022-10-28,2027-10-28,Povos Originários,1.1091599958017468,0.0750463837757706,1.1842063795775175,2024-10-30,1,Online,Hughesnet
MASI002763,MASF001801,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,58686104B680,Jenipapo dos Vieiras,-5.371469974517822,-45.63637924194336,MA,FTB-025389,2022-10-22,2027-10-22,Povos Originários,,,,2024-10-26,5,Atenção,SES
MASI002772,MASF001671,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Bom Jardim,-3.646399736404419,-45.487571716308594,Maranhão,FTB-024555,2022-09-29,2027-09-29,Povos Originários,,,,2024-10-18,13,Offline,Hughesnet
MASI002777,MASF001667,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Bom Jardim,-3.6304099559783936,-45.50319290161133,Maranhão,FTB-024552,2022-09-29,2027-09-29,Povos Originários,,,,2024-10-28,3,Online,Viasat
MASI002778,MASF001073,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA1F0FC,,-2.9019439220428467,-45.88222122192383,MA,FTB-014262,2022-11-02,2027-11-02,Povos Originários,505.98496607132256,56.36601753346622,562.3509836047888,2024-10-29,2,Online,Hughesnet
MASI002780,MASF000442,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA5039C,,-5.350555896759033,-46.2047233581543,MA,FTB-025540,2022-10-26,2027-10-26,Povos Originários,159.8054371997714,13.50454066786915,173.30997786764055,2024-10-27,4,Atenção,Viasat
MASI002773,MASF000439,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC30F798,Arame,-4.733459949493408,-45.90837860107422,MA,FTB-025180,2022-10-17,2027-10-17,Povos Originários,104.8862415039912,6.027704441919923,110.91394594591112,2024-10-31,0,Online,Hughesnet
MASI002774,MASF000440,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC2FD020,Arame,-4.733459949493408,-45.90837860107422,MA,FTB-025426,2022-10-24,2027-10-24,Povos Originários,335.08619356062263,28.859434995800257,363.9456285564229,2024-10-27,4,Atenção,SES
MASI002775,MASF000441,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC9F0954,,-5.123888969421387,-46.17805480957031,MA,FTB-025311,2022-10-20,2027-10-20,Povos Originários,200.38323211390525,11.02499934565276,211.408231459558,2024-10-31,0,Online,Viasat
MASI002781,MASF000971,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB6EB08,,-5.371388912200928,-45.63639068603516,MA,FTB-025275,2022-10-19,2027-10-19,Povos Originários,120.509041916579,12.707396065816283,133.2164379823953,2024-10-25,6,Offline,Viasat
MASI002783,MASF000510,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC721200,Barra do Corda,-5.506470203399658,-45.24338150024414,MA,FTB-025723,2022-11-03,2027-11-03,Povos Originários,46.0793841201812,5.913725254125893,51.993109374307096,2024-10-27,4,Atenção,Viasat
MASI002785,MASF001868,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC448F56,Arame,-4.733459949493408,-45.90837860107422,MA,FTB-025222,2022-10-18,2027-10-18,Povos Originários,2.3469328880310059e-07,0.0,2.3469328880310059e-07,2024-10-30,1,Online,SES
MASI002788,MASF000511,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC5A3F50,,-5.510000228881836,-45.269168853759766,MA,FTB-025721,2022-11-03,2027-11-03,Povos Originários,388.2519416315481,50.15857999585569,438.4105216274038,2024-10-28,3,Online,Viasat
MASI002792,MASF000973,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC558830,Jenipapo dos Vieiras,-5.371469974517822,-45.63637924194336,MA,FTB-025478,2022-10-25,2027-10-25,Povos Originários,,,,2024-10-29,2,Online,Viasat
MASI002787,MASF000972,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCDA430C,,-5.371388912200928,-45.63639068603516,MA,FTB-025644,2022-10-28,2027-10-28,Povos Originários,419.06914767157286,32.71415027137846,451.7832979429513,2024-10-26,5,Atenção,Hughesnet
MASI002793,MASF000443,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8F7138,,-5.105833053588867,-46.20527648925781,MA,FTB-025221,2022-10-18,2027-10-18,Povos Originários,235.97469881735745,38.87931222561747,274.8540110429749,2024-10-31,0,Online,Viasat
MASI002796,MASF000513,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA1DBAC,,-5.506389141082764,-45.24333190917969,MA,FTB-025654,2022-10-29,2027-10-29,Povos Originários,169.64412584807724,10.94580578431487,180.5899316323921,2024-10-24,7,Offline,Viasat
MASI002797,MASI002797,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC2F31C0,Bom Jardim,-3.565459966659546,-45.99438095092773,MA,FTB-024576,2022-09-30,2027-09-30,Povos Originários,,,,2024-10-30,1,Online,Viasat
MASI002798,MASF000974,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB7CDF4,,-2.983285903930664,-45.46397018432617,MA,FTB-025594,2022-10-27,2027-10-27,Povos Originários,366.5258598234505,37.24920763075352,403.775067454204,2024-10-21,10,Offline,Viasat
MASI002799,MASF000514,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB8E9A0,,-5.506389141082764,-45.24333190917969,MA,FTB-025679,2022-10-31,2027-10-31,Povos Originários,484.899547368288,41.99975762143731,526.8993049897254,2024-10-26,5,Atenção,SES
MASI002800,MASF000444,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCAE67C8,,-5.15399980545044,-46.24599838256836,MA,FTB-025314,2022-10-20,2027-10-20,Povos Originários,80.87456223834306,3.038210628554225,83.91277286689728,2024-10-24,7,Offline,Viasat
MASI002813,MASF000445,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6F2678,,-4.733333110809326,-45.90833282470703,MA,FTB-025305,2022-10-20,2027-10-20,Povos Originários,320.966708320193,22.81398941762745,343.78069773782045,2024-10-29,2,Online,Viasat
MASI002814,MASF000975,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA4C9FC,Jenipapo dos Vieiras,-5.371469974517822,-45.63637924194336,MA,FTB-025220,2022-10-18,2027-10-18,Povos Originários,,,,2024-10-31,0,Online,Hughesnet
MASI002815,MASF000446,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8E5894,,-4.973625183105469,-46.06281661987305,MA,FTB-025176,2022-10-17,2027-10-17,Povos Originários,130.45899975020438,9.42209471296519,139.88109446316955,2024-10-28,3,Online,SES
MASI002817,MASF000447,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8F96AC,,-5.056110858917236,-46.13916778564453,MA,FTB-025192,2022-10-17,2027-10-17,Povos Originários,,,,2024-10-31,0,Online,Viasat
MASI002944,MASF000515,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,NOT_AVAILABLE,Barra do Corda,-5.506470203399658,-45.24338150024414,MA,FTB-025659,2022-10-29,2027-10-29,Povos Originários,,,,2024-10-20,11,Offline,SES
MASI002950,MASF000976,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC796318,,-5.371388912200928,-45.63639068603516,MA,FTB-010997,2022-10-21,2027-10-21,Povos Originários,2.4931272445246577,0.2058673612773418,2.698994605802,2024-10-27,4,Atenção,Viasat
MASI002952,MASF000977,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC9EDC28,Jenipapo dos Vieiras,-5.371469974517822,-45.63637924194336,MA,FTB-025431,2022-10-24,2027-10-24,Povos Originários,6.835535168647766e-05,1.7816200852394104e-05,8.617155253887177e-05,2024-10-30,1,Online,SES
MASI002957,MASF000978,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC94B340,,-5.6455559730529785,-45.50472259521485,MA,FTB-025651,2022-10-28,2027-10-28,Povos Originários,313.26944217737764,33.6451052557677,346.91454743314534,2024-10-31,0,Online,Viasat
MASI002960,MASF001804,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8F8B54,Jenipapo dos Vieiras,-5.372150897979736,-45.63659286499024,Maranhão,FTB-025845,2022-11-09,2027-11-09,Povos Originários,,,,2024-10-27,4,Atenção,Viasat
MASI002973,MASF000985,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC781AC4,,-5.371388912200928,-45.63639068603516,MA,FTB-025422,2022-10-24,2027-10-24,Povos Originários,128.8180243279785,9.96850043721497,138.78652476519346,2024-10-26,5,Atenção,Hughesnet
MASI003000,MASF000979,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6BEAE0,Jenipapo dos Vieiras,-5.371469974517822,-45.63637924194336,MA,FTB-025402,2022-10-22,2027-10-22,Povos Originários,,,,2024-10-28,3,Online,Hughesnet
MASI003026,MASF000980,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6E47D4,,-5.441389083862305,-45.61055755615234,MA,FTB-025225,2022-10-18,2027-10-18,Povos Originários,108.89895844925196,6.208597739227116,115.10755618847908,2024-10-31,0,Online,Hughesnet
MASI003029,MASF000983,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB7D7F4,,-5.371388912200928,-45.63639068603516,MA,FTB-025310,2022-10-20,2027-10-20,Povos Originários,143.65324834361672,5.98464525770396,149.63789360132068,2024-10-30,1,Online,Viasat
MASI003024,MASF002057,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC4016D0,Jenipapo dos Vieiras,-5.371469974517822,-45.63637924194336,MA,FTB-025590,2022-10-27,2027-10-27,Povos Originários,5.476176738739014e-07,0.0,5.476176738739014e-07,2024-10-31,0,Online,Viasat
MASI003027,MASF000981,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC89D2EC,,-5.536388874053955,-45.665557861328125,MA,FTB-025437,2022-10-25,2027-10-25,Povos Originários,264.8751891730353,23.502995022572577,288.3781841956079,2024-10-27,4,Atenção,SES
MASI003028,MASF000982,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8F41A0,,-5.621110916137695,-45.4988899230957,MA,FTB-025411,2022-10-23,2027-10-23,Povos Originários,429.3979978524149,64.97022743336856,494.3682252857834,2024-10-29,2,Online,Viasat
MASI002698,MASF000391,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC944F68,,-5.498347282409668,-46.62526321411133,MA,FTB-024997,2022-10-12,2027-10-12,Povos Originários,358.1826845658943,41.11248603835702,399.2951706042513,2024-10-28,3,Online,Viasat
MASI002705,MASI002705,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC33FC63,Amarante do Maranhão,-5.567470073699951,-46.74238967895508,MA,FTB-024605,2022-09-30,2027-09-30,Povos Originários,,,,2024-10-30,1,Online,Hughesnet
MASI002731,MASF000871,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC30F4A4,Grajaú,-5.819469928741455,-46.139381408691406,MA,FTB-006581,2022-09-26,2027-09-26,Povos Originários,311.9761676052585,21.410556258633733,333.38672386389226,2024-10-29,2,Online,Viasat
MASI002732,MASF001991,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Amarante do Maranhão,-5.371754169464111,-46.465599060058594,Maranhão,FTB-024960,2022-10-11,2027-10-11,Povos Originários,,,,2024-10-31,0,Online,SES
MASI002733,MASF000872,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC3A4403,Grajaú,-5.819469928741455,-46.139381408691406,MA,FTB-011184,2022-09-28,2027-09-28,Povos Originários,312.5376317743212,26.072545962408185,338.6101777367294,2024-10-31,0,Online,Viasat
MASI002734,MASF000925,indigena,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCAE29CC,,-5.042487621307373,-45.69114685058594,MA,FTB-025292,2022-10-19,2027-10-19,Povos Originários,1.2969732424244285,0.0554716261103749,1.3524448685348034,2024-10-31,0,Online,Viasat
MASI002699,MASF000868,indigena,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC35B15F,Grajaú,-5.819469928741455,-46.139381408691406,MA,FTB-007864,2022-09-22,2027-09-22,Povos Originários,415.3195212166757,46.70370610617101,462.02322732284665,2024-10-27,4,Atenção,Viasat
MASI002710,MASI002710,indigena,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC40712D,Buriticupu,-4.346459865570068,-46.4013900756836,MA,FTB-024964,2022-10-11,2027-10-11,Povos Originários,,,,2024-10-19,12,Offline,Viasat
